뉴스제목,주가변동
"KB證, 1Q 순익 2211억'…분기 사상 최대",0
"""심상정으로는 안돼"" 정의당 대선 카드 고심 커지는 까닭",0
"KB증권, 분기 사상 최대 당기순이익…모든 사업부문 고른 성장세(종합)",0
'우량 기업도 적자 기업도'···회사채 흥행 릴레이,0
3월 기업 주식‧회사채로 24조4000억원 조달,0
[기자가만난세상] ‘다사다난’ 배구 시즌을 마치며,0
코로나 쇼크 1년 항공업계 생존비법은,0
"경총, ESG(환경·사회·지배구조) 경영위 출범…18개사 사장단 참여(종합)",0
"FA 백광현, 대한항공 떠나 삼성화재와 계약...2년 총액 4억 원",0
항공사 합병 뒤 오를 게 뻔한 ‘비행기 운임’ 제동장치 시급,0
억대 프리미엄..아파트 시장 과열,0
"최문순, 주한 러시아대사 만나 러시아 백신 ‘스푸트니크V’ 위탁 생산 협의 예정",0
훨훨 날던 여행·항공주 이젠 지지부진,0
"경총, ESG경영위 출범…18개사 사장단 참여(종합)",0
국내 최대 드론전시회 '2021 드론쇼 코리아' 오늘 개막,0
"아시아나항공, 금호건설 소유 상표권 무상 사용한다",0
"대한항공, 아시아나 인수 전략 다음달 확정된다…산은 ""보완 수정중""",0
"대한항공 ""아시아나항공 인수 뒤 통합전략 아직 최종 확정되지 않아""",0
"대한항공, 아시아나 인수후 통합 전략 미확정...""다음달 확정 전망""",0
"대한항공, '2021 드론쇼코리아'서 하이브리드 드론 선보인다",0
"[마감종합기사] 코스닥 1000 밑으로... 종근당바이오, 휴온스글로벌 러시아 백신 이슈 속 급등",0
한국미술사 새로 쓸 ‘초일류’ 컬렉션…‘이건희 미술관’ 건립될까,0
28일 장 마감 후 주요 종목뉴스,0
"아시아나항공, 금호아시아나 상표권 내년 4월까지 무상 사용",0
"50년 역사의 대한항공 화물사업, 현대미술 거장 피카소를 담다",0
"[오늘Who] 반도그룹 한진칼 지분으로 대기업 돼, 권홍사 고심 많아져",0
"[아! 이 금융상품]애큐온저축은행, 최대 6% 금리 '오픈뱅킹 고객전용 적금' 출시",0
"피앤유드론, 대한항공과 업무협약 체결",0
[사사건건] 인도 한인회장 “교민 확진자 한국 데려갈 방법 찾아달라”,0
22톤 110점 피카소 상륙작전…대작 '한국에서의 학살' 직접 본다,0
"[OBS 비즈투데이] 제주항공, 기내식 카페 '여행맛' 오픈 外",0
대한항공 '수조원대 피카소 작품' 공수 완료,0
"[금융 단신] 대신증권, 한화생명, 신한카드",0
"대한항공, 피카소 작품 운송...“안전 운송에 만전 기해”",0
"대한항공·아시아나 노조 ""고용유지지원금 지급 기한 늘려달라""",0
영종 해저 송수관로 복선화 발목잡는 대한항공,0
"항공관련 8개 노동단체 ""고용유지지원금 지원 기간 연장돼야""",0
"'학폭' 송명근, OK금융그룹과 FA 계약…""피해자가 용서""",0
"인천공항공사, 바이오항공유 사용 활성화 연구 진행",0
영종도 해저송수관로 복선화 길 막히나,0
"김상환 대법관, 신임 법원행정처장 내정",0
"'학폭' 송명근, OK금융그룹과 연봉 3억 FA계약···""피해자에게 용서받아""",0
"제주항공 김이배 대표 “중대형기 도입 No, 단거리 운항 Yes”",0
하현용·김광국 등 원 소속팀 재계약 남자부 V리그 FA 시장 마감,0
"조현아, '상속세 납부' 위해 한진칼 주식 87억원어치 추가 매도",0
"조현아, 한진칼 주식 87억원어치 또 팔았다",0
"인천 파라다이스시티, 대한항공 마일리지 적립 패키지 출시",0
"아시아나항공, 인도 교민 귀국편 추가 지원",0
인천 청라에 대형병원 입점 경쟁,0
"조현아, 한진칼 주식 87억 원 규모 매도한 까닭은",0
"조현아, 한진칼 주식 87억원어치 또 팔았다",0
코로나 위기가 기회로… 농식품 수출 ‘역대최고’,0
"조현아, 상속세 마련 위해 87억 당상 한진칼 주식 매도",0
"아시아나, 이달 인도교민 수송 특별기 총 7편 투입…대한항공도 2회 운항",0
"금호아시아나, 날개 꺾인 ‘재건의 꿈’",0
"하마스, 이스라엘 제2공항에 로켓 공격…이스라엘은 부인",0
"아시아나 엔진 정비, 대한항공이 맡는다",0
코백스發 AZ백신 83만5000회분 도착…지금까지 126만7000회분 받아,0
"백신여권, 떠나버린 여행을 돌아오게",0
13일 장 마감 후 주요 종목 뉴스,0
장 마감 후 기업공시[5월13일],0
"대한항공-아시아나, 3천억 규모 엔진정비 계약 체결",0
"대한항공, 아시아나와 3180억 규모 공급 계약 체결",0
"[금일 산업계 주요기사] ""시스템반도체 투자 확대"" 삼성전자, 171조 투자...원스토어 숨겨진 ""업계 최고 성장률"" 外",0
항공사 1분기에 전부 적자...'대한항공 빼고',0
"한국연구재단, 제122회 NRF 정책세미나 개최",0
백신 접종자 인센티브 확대 검토에 여행株 날았다,0
항공기 착륙 직전 속도계 오작동에 '화들짝',0
백신 등 신선화물 전문 취급… 인천공항 '쿨카고센터' 9월 개장,0
현지 전문가 인터뷰로 알아본 중동부유럽 물류허브 빈의 물류동향,0
대한항공 나홀로 흑자 행진…아시아나·LCC 3사는 적자,0
속도계 고장에 '아찔한 착륙'…소방차까지 긴급 출동,0
LCC ‘고난의 행군’… 1분기 수백억 적자,0
대한항공 1분기 매출 1조 7498억원...작년比 24% 감소,0
화물운송이 가른 항공업계 실적...대한항공·아시아나-LCC 양극화 심화,0
18일 장 마감 후 주요 종목 뉴스,0
"한국투자증권, 경쟁사 따돌리고 'IB 킹'으로 우뚝서다",0
"[마감종합기사] 키네마스터 매각 불발 하한가... 천연가스 값 부각에 서울가스 상한가, 메타버스 관련주 강세",0
"한진칼, 조현아 약 21만주 매도 등 최대주주소유주식 변동 신고",0
“콜드체인 등 까다로운 조건 충족… 의약품 유통시장 주도할 것” [인터뷰],0
"항공업계, 코로나發 양극화 심화‥화물 특수 FSC만 성장",0
"아시아나항공, 1분기 적자전환…부채비율도 뛰었다",0
"""대한항공 주가 고점""...상장사 실적 축포에도 증권가는 '경계령'",0
"""60% 급여로 15개월 버텼는데""...고용지원금 만료에 애끓는 LCC",0
"서세종농협, 경제·실익증진 사업 공들여",0
"코로나19 속 항공업계에서 대한항공 국민관심도 1위…진에어, 호감도 최고",0
뉴스의인물/ '최고의 백신은 마스크'… 메시지를 디자인한다,0
"한국공항공사, 'UAM 클러스터 구축 포럼' 개최",0
‘한진가 장녀’ 조현아 석달간 지주회사 한진칼 주식 110억원어치 매도…상속세 재원 마련용,0
저가항공 1분기 적자 2300억... 못버티고 항공기 14대 반납했다,0
"조현아 한진칼 보유주식 21만2500주 팔아, 지분율 5.43%로 낮아져",0
"조현아 전 대한항공 부사장, 한진칼 주식 21만여주 매도",0
조현아 前 대한한공 부사장 한진칼 주식 21만여주 팔아,0
"조현아 전 부사장, 3개월간 한진칼 21만2500주 매도",0
"'코로나 19 논란' 남양유업, 57년만에 새 주인 맞는다",0
"남양유업, 결국 매각..사모펀드 한앤컴퍼니 인수",0
"대한항공, 스카이트랙스 코로나 안전평가서 '최고등급' 획득",0
[허대식의경영혁신] 코로나와 기업의 피벗 경영전략,0
"[방송] 김형욱 실종사건 ""소포로 위장해 대한항공으로 보냈다""",0
"한진제주퓨어워터, 친환경 '무라벨 먹는샘물' 제품 출시",0
백신 기대감에 주가 뛰는 저가항공사…증권가선 '글쎄',0
"대한항공, 코로나19 안전 '5성' 항공사 선정",0
"대한항공, 코로나 안전 최고 등급 항공사에",0
"대한항공, 코로나19 안전 등급 ‘5성 항공사’ 선정",0
대한항공-아시아나 합병 '순항'...태국 기업결합심사 통과,0
'재선충병 차단' 제주 6월8일부터 대규모 항공방제,0
대한항공-아시아나항공 태국 기업결합심사 통과,0
"대한항공, 터키 이어 태국서도 아시아나항공 결합신고 승인",0
"대한항공·아시아나, 태국서 결합심사 통과…합병절차 '순항'(종합)",0
"대한항공, 泰서도 아시아나 결합심사 통과",0
"피앤유드론, 대한항공과 드론 OEM 생산 MOU 체결",0
대한항공-아시아나항공 기업결합심사 ‘순항’… 태국 심의절차 통과,0
대한항공-아시아나항공 기업결합심사 '순항'… 태국 심의절차 통과,0
"[항공오늘] 대한항공, 태국·필리핀 결합심사 종결…에어부산, 반려동물 이벤트 확대",0
청라의료복합타운 물밑 경쟁 치열,0
5조원 단체급식 시장 ‘빅뱅’…대기업 급식 시장 열리자 사모펀드·중소기업 ‘군침’,0
"""비행기 승무원 방사선 피폭 기준, 원전 보다 높다""[뉴스업]",0
트래블 버블 기대감…항공·여행주 ‘고공행진’,0
"체코 관광 당국, ""한국인이면 그린라이트""",0
체코 정부 “한국인 이라면 제한 없이 자유롭게 입국” 발표,0
"체코관광청 ""한국 출발 한국인 관광객 자가격리 면제""",0
대한항공 '화물 호황 지속',0
"[시그널] 한앤컴퍼니 ""남양유업은 진성매각""···업계 최초 집행임원제도 도입 예정",0
‘비상’ 걸린 항공업계…“고용유지지원금 연장 촉구” 한 목소리,0
"코스피 사상 최고치 턱밑...""여행·항공·레저 관련주 강세 전망""",0
"인천본부세관, 5월 인도 교민·기업인 등 2362명 긴급 입국 지원",0
벌써 비행기 탄 여행株… 코로나 전보다 더 올랐다,0
"박남춘 인천시장-조원태 한진회장, 항공정비·UAM사업 함께한다",0
해외여행 못 가니 ‘대리만족 상품’ 뜬다,0
“괌으로 신혼여행”… 백신 접종 늘자 해외여행 기대감 솔솔,0
"코스피 사상 최고치 턱밑...""여행·항공·레저 관련주 강세 전망""",0
"국내 항공업계, 고용유지지원금 연장에 다소 '안도'…""금융 지원도 절실""",0
"항공사들, 고용유지지원금 3개월 연장에 한숨 돌렸지만…",0
[ET] 자유로운 해외여행 언제?…“내년 1~2월 돼야”,0
V리그 ‘터줏대감’ 마틴의 3단 변신 ‘선수-코치-여자팀 도전!’,0
“괌? 하와이?”…백신 이후 시동 거는 여행업계,0
LCC 고용유지지원금에도 웃지 못하는 이유?,0
[CEO스코프] SK해운부터 남양유업까지… 재계 20위권 사모펀드 키운 한상원 한앤컴퍼니 대표,0
"한국교원대부설고, 원격과 대면 혼합한 진로나눔 페스티벌 운영",0
'보복운전' 구본성 아워홈 부회장 해임…동생들에게 밀려나,0
'아이유 매매법' '곡소리 투자법' 화제…뭐길래?,0
"대한항공·HMM, 백신·의료용품 운송…코로나 시대 활약 ‘주목’",0
(리포트) 진에어 본사·대한항공 엔진정비공장 인천 오나...인천시와 한진 이전 논의,0
"항공업, 고용유지지원금 연장에 한숨 돌렸지만...""3개월짜리 산소호흡기""",0
"[마감] 쌍방울, 이스타항공 인수 도전 '상한가'...쎄미시스코, 이틀째 '상한가'",0
"신라대, 국토부 항공운항관리사 자격시험 응시 교육기관 지정",0
"항공업계, '트래블 버블' 추진에 '환영'…""수요회복 기대""(종합)",0
연인과 공모한 '해군 중령' 헬기 사업 관련 뇌물 수수… 6명 기소,0
연인 이름 헬기 부품중개상 차려 대한항공서 65억 챙긴 해군중령 구속기소,0
"[SEN마감시황]코스피, 외국인·기관 매도에 약세…3216.18p 마감",0
"""백신 맞고 해외여행 간다""…트래블버블 다음달 시행",0
"""하루 빨리 일하고 싶어요"" 트래블버블에 항공여행업계 '들썩'",0
연인 회사로 헬기 부품 납품…63억 챙긴 해군 중령,0
'애인 회사' 활용 헬기 부품 군납 비리…해군 중령 구속 기소,0
항공기 손상에도 이착륙 강행 제주항공에 8억원 과징금,0
[설왕설래] 대법원장의 자격,0
"G7, 저개발국에 백신 10억회분 기부한다",0
날개 손상된 채 비행한 제주항공에 과징금 8.9억원 부과,0
"'땅콩회항' 선고 직후…김명수 며느리, 한진 법무팀과 대법원장 공관서 만찬",0
김명수 대법원장 공관 한진 만찬에… 판사들 “참담하고 부끄럽다”,0
"[주간증시]인플레이션 우려 해소, 코스피 3,249선 마감",0
6월 11일 '뉴스 9' 헤드라인,0
"김명수, '조현아 집유' 뒤 만찬 논란…퇴근길 '묵묵부답'",0
기체 손상된채로 운항…제주항공에 과징금 8억 8000만 원,0
"이동걸 산업은행 회장, ""조원태 한진그룹 회장 퇴진 조건, 다른 한진칼 주주에도 똑같이 적용""",0
"대한항공, '최장거리 직항' 기록… 마이애미까지 1만3405㎞ 비행",0
[신동욱 앵커의 시선] 침묵의 명수,0
새 역사 쓴 대한항공 화물 여객기,0
100대 기업 총매출 71조 감소,0
"산은 ""3000억원 HMM CB 주식 전환""",0
"오영훈 ""제 2공항 대안으로 정석비행장 활용""",0
"쌍방울, 시간외 상한가에 매수잔량 901만株…이스타항공 인수 호재?",0
"광림, 시간외 상한가에 매수잔량 46만株…이스타항공 인수 호재?",0
"이동걸 산은 회장 ""HMM CB, 주식으로 전환할 것""",0
최악의 불황…여행업 살아나나,0
[사설] 野 비리백서에 與 의원도 “비극”… 김명수 대법원장 자격 없다,0
"대한항공, '하이브리드 드론' 제주소방안전본부 공급",0
"경기지역 지자체들, '이건희 미술관' 유치전 '첩첩산중'",0
전환점 선 항공산업 발전방향은? MRO산업 '인천공항 거점화' 제안,0
"""정부, 대한항공·아시아나항공 통합 관련 세부방안 조속히 제시해야""",0
"제주, 항공화물운임 올린다...年 최소 12억 부담 증가",0
"[이슈플러스] 해외여행 '꿈틀'…""내년 중반 수요 완전 회복""",0
[청라의료복합타운 5파전] ④인하대국제병원컨소시엄(인하대병원),0
[천자춘추] 김명수 대법원장의 천격,0
'산티아고 순례길'-'제주 올레길' 상징구간 만든다,0
"하이브리드 엔진으로 최대 2시간 운행...대한항공,  ‘하이브리드 드론’ 제주소방안전본부 공급",0
"[실적랭킹] HMM, '25대 항공 해운주' 中 1Q 매출액 증가율 1위... 대한항공 16위",0
"관광산업 중요성 역설 文 ""여행·관광 재개해야 경제 회복 빨라져""",0
"문 대통령 ""한국, 해외여행 재개 추진... 상호방문의 해 연장""",0
"문 대통령 ""한·스페인이 관광산업의 지속가능한 미래 열어가길 기대""",0
"괌 정부, 모더나·화이자·얀센 이어 AZ 접종자도 격리 면제",0
"문 대통령 ""한·스페인 '상호방문의 해' 1년 연장…교류 늘어나길""(종합)",0
"文대통령 ""한-스페인 '상호방문 해' 1년 연장키로""",0
